report_date,report_source,report_period,ext_massacres_cum,killed,killed_cum,ext_killed,ext_killed_cum,ext_killed_children_cum,ext_killed_women_cum,injured_cum,ext_injured,ext_injured_cum,ext_civdef_killed_cum,med_killed_cum,ext_med_killed_cum,press_killed_cum,ext_press_killed_cum,killed_children_cum,killed_women_cum,injured,massacres_cum,civdef_killed_cum
2023-10-07,mohtel,24,0,232.0,232.0,232,232,0,0,1610.0,1610,1610,0,6.0,6,1.0,1,,,,,
2023-10-08,mohtel,24,0,138.0,370.0,138,370,78,41,1788.0,178,1788,0,,6,1.0,1,78.0,41.0,,,
2023-10-09,mohtel,24,8,190.0,560.0,190,560,91,61,2271.0,483,2271,0,6.0,6,3.0,3,91.0,61.0,,,
2023-10-10,mohtel,24,8,340.0,900.0,340,900,260,230,4000.0,1729,4000,0,,6,7.0,7,260.0,230.0,,,
2023-10-11,gmotel,24,23,200.0,1100.0,200,1100,398,230,5184.0,1184,5184,0,10.0,10,,7,,,1029.0,,
2023-10-12,mohtel,24,23,317.0,1417.0,317,1417,500,276,5763.0,579,5763,0,11.0,11,,7,500.0,276.0,579.0,,
2023-10-13,missing,24,23,483.0,1900.0,483,1900,500,392,,1475,7238,0,11.0,11,,7,,,,,
2023-10-14,gmotel,24,23,328.0,2228.0,328,2228,600,600,8714.0,1476,8714,0,11.0,11,,7,,,,,
2023-10-15,gmotel,24,23,442.0,2670.0,442,2670,700,735,9200.0,486,9200,0,,11,,7,,,1000.0,,
2023-10-16,gmotel,24,371,138.0,2808.0,138,2808,853,936,10850.0,1650,10850,7,37.0,37,,7,853.0,936.0,562.0,371.0,7.0
2023-10-17,gmotel,24,394,192.0,3000.0,192,3000,940,936,,607,11457,7,37.0,37,16.0,16,940.0,1032.0,575.0,394.0,
2023-10-18,mohtel,24,394,478.0,3478.0,478,3478,1000,936,12065.0,608,12065,7,,37,,16,,,,,
2023-10-19,mohtel,24,394,307.0,3785.0,307,3785,1524,936,12493.0,428,12493,7,44.0,44,,16,1524.0,1000.0,,,
2023-10-20,mohtel,24,431,352.0,4137.0,352,4137,1756,936,13162.0,669,13162,7,46.0,46,,16,,,669.0,,
2023-10-21,mohtel,24,460,248.0,4385.0,248,4385,1756,967,13561.0,399,13561,7,51.0,51,,16,1756.0,967.0,400.0,,
2023-10-22,mohtel,24,484,266.0,4651.0,266,4651,1873,1023,14245.0,684,14245,7,54.0,54,,16,1873.0,1023.0,,,
2023-10-23,mohtel,24,507,436.0,5087.0,436,5087,2055,1119,15273.0,1028,15273,7,57.0,57,,16,2055.0,1119.0,,,
2023-10-24,mohtel,24,644,704.0,5791.0,704,5791,2360,1292,16297.0,1024,16297,7,65.0,65,,16,2360.0,1292.0,,644.0,
2023-10-25,mohtel,24,688,756.0,6547.0,756,6547,2704,1584,17439.0,1142,17439,7,73.0,73,,16,2704.0,1584.0,1142.0,,
2023-10-26,mohtel,24,731,481.0,7028.0,481,7028,3038,1600,18482.0,1043,18482,7,101.0,101,,16,,,,,
2023-10-27,mohtel,24,772,298.0,7326.0,298,7326,3038,1726,18967.0,485,18967,7,104.0,104,,16,3038.0,1726.0,,772.0,
2023-10-28,missing,24,772,377.0,7703.0,377,7703,3168,1916,,637,19604,7,,104,,16,,,,,
2023-10-29,mohtel,24,881,302.0,8005.0,302,8005,3324,2062,20242.0,638,20242,7,116.0,116,,16,3324.0,2062.0,,881.0,
2023-10-30,gmotel,24,908,304.0,8309.0,304,8309,3457,2136,21048.0,806,21048,18,124.0,124,35.0,35,3457.0,2136.0,,908.0,18.0
2023-10-31,mohtel,24,926,216.0,8525.0,216,8525,3542,2187,21543.0,495,21543,18,130.0,130,,35,3542.0,2187.0,,926.0,
2023-11-01,mohtel,24,950,280.0,8805.0,280,8805,3650,2252,22240.0,697,22240,18,132.0,132,,35,3650.0,2252.0,,950.0,
2023-11-02,mohtel,24,965,256.0,9061.0,256,9061,3760,2326,22911.0,671,22911,18,134.0,134,,35,3760.0,2326.0,,965.0,
2023-11-03,mohtel,24,997,196.0,9257.0,196,9257,3826,2405,23516.0,605,23516,18,136.0,136,,35,3826.0,2405.0,,997.0,
2023-11-04,mohtel,24,1006,228.0,9485.0,228,9485,3900,2509,24158.0,642,24158,18,150.0,150,,35,3900.0,2509.0,,1006.0,
2023-11-05,mohtel,24,1031,285.0,9770.0,285,9770,4008,2550,24808.0,650,24808,18,175.0,175,,35,4008.0,2550.0,,1031.0,
2023-11-06,gmotel,24,1031,252.0,10022.0,252,10022,4108,2610,25000.0,192,25000,18,192.0,192,,35,,,,,
2023-11-07,mohtel,24,1071,306.0,10328.0,306,10328,4237,2719,25956.0,956,25956,18,192.0,192,,35,4237.0,2719.0,,1071.0,
2023-11-08,mohtel,24,1098,241.0,10569.0,241,10569,4324,2823,26475.0,519,26475,18,193.0,193,,35,4324.0,2823.0,,1098.0,
2023-11-09,mohtel,24,1118,249.0,10818.0,249,10818,4412,2918,26905.0,430,26905,18,195.0,195,,35,4412.0,2918.0,,1118.0,
2023-11-10,mohtel,24,1130,260.0,11078.0,260,11078,4506,3027,27490.0,585,27490,20,198.0,198,49.0,49,4506.0,3027.0,,1130.0,20.0
2023-11-11,missing,24,1130,,,51,11129,4540,3044,,355,27845,20,,198,49.0,49,,,,,20.0
2023-11-12,gmotel,24,1142,,11180.0,51,11180,4609,3100,28200.0,355,28200,20,198.0,198,49.0,49,4609.0,3100.0,,1142.0,20.0
2023-11-13,gmotel,24,1153,,11240.0,60,11240,4630,3130,29000.0,800,29000,21,198.0,198,51.0,51,4630.0,3130.0,,1153.0,21.0
2023-11-14,gmotel,24,1165,,11320.0,80,11320,4650,3145,29200.0,200,29200,22,198.0,198,51.0,51,4650.0,3145.0,,1165.0,22.0
2023-11-15,gmotel,24,1200,,11500.0,180,11500,4710,3160,29800.0,600,29800,22,200.0,200,51.0,51,4710.0,3160.0,,1200.0,22.0
2023-11-16,missing,24,1200,,,500,12000,5000,3300,,100,29900,22,,200,51.0,51,,,,,
2023-11-17,gmotel,24,1270,,12000.0,0,12000,5000,3300,30000.0,100,30000,22,200.0,200,51.0,51,5000.0,3300.0,,1270.0,22.0
2023-11-18,gmotel,24,1300,,12300.0,300,12300,5000,3300,30000.0,0,30000,22,200.0,200,56.0,56,5000.0,3300.0,,1300.0,22.0
2023-11-19,gmotel,24,1330,,13000.0,700,13000,5500,3500,30000.0,0,30000,22,201.0,201,60.0,60,5500.0,3500.0,,1330.0,22.0
2023-11-20,gmotel,24,1340,,13300.0,300,13300,5600,3550,31000.0,1000,31000,22,201.0,201,60.0,60,5600.0,3550.0,,1340.0,22.0
2023-11-21,gmotel,24,1354,,14128.0,828,14128,5840,3920,33000.0,2000,33000,22,205.0,205,,60,5840.0,3920.0,,1354.0,
2023-11-22,gmotel,24,1384,,14532.0,404,14532,6000,4000,35000.0,2000,35000,25,205.0,205,64.0,64,6000.0,4000.0,,1384.0,25.0
2023-11-23,gmotel,24,1400,,14800.0,268,14800,6150,4000,36000.0,1000,36000,26,207.0,207,65.0,65,6150.0,4000.0,,1400.0,26.0
2023-11-24,missing,24,1400,,14800.0,0,14800,6150,4000,,0,36000,26,,207,,65,,,,,
2023-11-25,missing,24,1400,,14800.0,0,14800,6150,4000,,0,36000,26,,207,67.0,67,,,,,
2023-11-26,missing,24,1400,,14800.0,0,14800,6150,4000,,0,36000,26,,207,,67,,,,,
2023-11-27,gmotel,24,1400,,14800.0,0,14800,6150,4000,36000.0,0,36000,26,207.0,207,70.0,70,6150.0,4000.0,,1400.0,26.0
2023-11-28,gmotel,24,1400,,14800.0,0,14800,6150,4000,36000.0,0,36000,26,207.0,207,70.0,70,6150.0,4000.0,,1400.0,26.0
2023-11-29,missing,24,1400,,14800.0,0,14800,6150,4000,,0,36000,26,,207,70.0,70,6150.0,4000.0,,,
2023-11-30,missing,24,1400,,14800.0,0,14800,6150,4000,,0,36000,26,,207,70.0,70,6150.0,4000.0,,,
2023-12-01,mohtel,24,1400,,14800.0,0,14800,6150,4000,37000.0,1000,37000,26,280.0,280,73.0,73,6150.0,4000.0,,,
2023-12-02,mohtel,24,1450,407.0,15207.0,407,15207,6387,4257,40652.0,3652,40652,26,280.0,280,76.0,76,6387.0,4257.0,652.0,1450.0,26.0
2023-12-03,mohtel,24,1473,316.0,15523.0,316,15523,6600,4300,41316.0,664,41316,26,281.0,281,77.0,77,6600.0,4300.0,664.0,1473.0,26.0
2023-12-04,mohtel,24,1473,376.0,15899.0,376,15899,6800,4500,42000.0,684,42000,26,283.0,283,,77,,,750.0,,
2023-12-05,gmotel,24,1550,725.0,16248.0,349,16248,7112,4885,43616.0,1616,43616,32,286.0,286,81.0,81,7112.0,4885.0,,1550.0,32.0
2023-12-06,missing,24,1550,,,579,16827,7550,5000,,1192,44808,32,,286,,81,,,,,
2023-12-07,mohtel,24,1576,350.0,17177.0,350,17177,7729,5153,46000.0,1192,46000,32,290.0,290,81.0,81,7729.0,5153.0,1900.0,1576.0,32.0
2023-12-08,mohtel,24,1576,313.0,17487.0,310,17487,7729,5246,46480.0,480,46480,32,,295,,81,,,558.0,,
2023-12-09,mohtel,24,1596,210.0,17700.0,213,17700,7870,6121,48780.0,2300,48780,32,295.0,295,,81,7870.0,6121.0,2300.0,,
2023-12-10,mohtel,24,1617,297.0,17997.0,297,17997,7875,6130,49229.0,449,49229,32,296.0,296,,81,7875.0,6130.0,449.0,,
2023-12-11,mohtel,24,1636,208.0,18205.0,208,18205,7900,6150,49645.0,416,49645,32,,296,,81,,,416.0,,
2023-12-12,mohtel,24,1644,207.0,18412.0,207,18412,8000,6200,50100.0,455,50100,32,300.0,300,86.0,86,8000.0,6200.0,450.0,1644.0,32.0
2023-12-13,mohtel,24,1660,196.0,18608.0,196,18608,8000,6200,50594.0,494,50594,32,300.0,300,,86,,,499.0,,
2023-12-14,mohtel,24,1678,179.0,18787.0,179,18787,8000,6200,50897.0,303,50897,32,300.0,300,,86,,,303.0,,
2023-12-15,gmotel,24,1680,,18800.0,13,18800,8000,6200,51000.0,103,51000,32,300.0,300,89.0,89,8000.0,6200.0,,1680.0,32.0
2023-12-16,missing,24,1680,,,217,19017,8000,6200,,200,51200,32,,300,,89,,,,,
2023-12-17,missing,24,1680,,,218,19235,8000,6200,,543,51743,32,,300,,89,,,,,
2023-12-18,mohtel,24,1696,151.0,19453.0,218,19453,8000,6200,52286.0,543,52286,32,300.0,300,96.0,96,8000.0,6200.0,313.0,,32.0
2023-12-19,mohtel,24,1697,214.0,19667.0,214,19667,8000,6200,52586.0,300,52586,35,310.0,310,97.0,97,8000.0,6200.0,300.0,1697.0,35.0
2023-12-20,mohtel,24,1697,,,130,19797,8000,6200,,245,52831,35,310.0,310,97.0,97,8000.0,6200.0,,,35.0
2023-12-21,mohtel,24,1697,,,130,19927,8000,6200,,244,53075,35,,310,,97,,,,,
2023-12-22,mohtel,24,1697,390.0,20057.0,130,20057,8000,6200,53320.0,245,53320,35,,310,,97,,,734.0,,
2023-12-23,mohtel,24,1697,201.0,20258.0,201,20258,8200,6200,53688.0,368,53688,35,310.0,310,100.0,100,8200.0,,368.0,,35.0
2023-12-24,mohtel,24,1697,166.0,20424.0,166,20424,8200,6200,54036.0,348,54036,35,,310,,97,,,384.0,,
2023-12-25,mohtel,24,1745,250.0,20674.0,250,20674,8500,6300,54536.0,500,54536,40,311.0,311,103.0,103,8500.0,6300.0,500.0,1745.0,40.0
2023-12-26,mohtel,24,1763,241.0,20915.0,241,20915,8500,6300,54918.0,382,54918,40,,311,,103,,,382.0,,
2023-12-27,mohtel,24,1779,195.0,21110.0,195,21110,8800,6300,55243.0,325,55243,40,311.0,311,103.0,103,8800.0,6300.0,325.0,1779.0,40.0
2023-12-28,mohtel,24,1799,210.0,21320.0,210,21320,8800,6300,55603.0,360,55603,40,,311,,103,,,360.0,,
2023-12-29,mohtel,24,1799,187.0,21507.0,187,21507,8800,6300,55915.0,312,55915,40,,311,,103,,,312.0,,
2023-12-30,mohtel,24,1813,165.0,21672.0,165,21672,9000,6450,56165.0,250,56165,40,312.0,312,106.0,106,9000.0,6450.0,250.0,1813.0,40.0
2023-12-31,mohtel,24,1825,150.0,21822.0,150,21822,9100,6500,56451.0,286,56451,40,312.0,312,106.0,106,9100.0,6500.0,286.0,1825.0,40.0
2024-01-01,mohtel,24,1838,156.0,21978.0,156,21978,9280,6600,56697.0,246,56697,40,326.0,326,106.0,106,9280.0,6600.0,246.0,1838.0,40.0
2024-01-02,mohtel,24,1853,207.0,22185.0,207,22185,9280,6600,57035.0,338,57035,40,,326,,106,,,338.0,,
2024-01-03,mohtel,24,1863,128.0,22313.0,128,22313,9400,6700,57296.0,261,57296,40,,326,,106,,,261.0,,
2024-01-04,mohtel,24,1876,125.0,22438.0,125,22438,9730,6830,57614.0,318,57614,40,326.0,326,,106,9730.0,6830.0,318.0,,
2024-01-05,mohtel,24,1891,162.0,22600.0,162,22600,9730,6830,57910.0,296,57910,40,,326,,106,,,296.0,,
2024-01-06,mohtel,24,1903,122.0,22722.0,122,22722,10000,7000,58166.0,256,58166,40,,326,,106,10000.0,7000.0,256.0,,
2024-01-07,mohtel,24,1915,113.0,22835.0,113,22835,10000,7000,58416.0,250,58416,40,,326,,106,10000.0,7000.0,250.0,,
2024-01-08,mohtel,24,1932,249.0,23084.0,249,23084,10000,7000,58926.0,510,58926,40,,326,,106,,,510.0,,
2024-01-09,mohtel,24,1944,126.0,23210.0,126,23210,10000,7000,59167.0,241,59167,40,,326,,106,10000.0,7000.0,241.0,,
2024-01-10,mohtel,24,1958,147.0,23357.0,147,23357,10000,7000,59410.0,243,59410,40,,326,,106,,,243.0,,
2024-01-11,mohtel,24,1968,112.0,23469.0,112,23469,10300,7100,59604.0,194,59604,40,337.0,337,,106,10300.0,7100.0,194.0,1968.0,
2024-01-12,mohtel,24,1981,151.0,23708.0,239,23708,10300,7100,60005.0,401,60005,40,,337,,106,,,248.0,,
2024-01-13,mohtel,24,1993,135.0,23843.0,135,23843,10400,7100,60317.0,312,60317,45,337.0,337,117.0,117,10400.0,7100.0,312.0,1993.0,45.0
2024-01-14,mohtel,24,2004,125.0,23968.0,125,23968,10600,7200,60582.0,265,60582,45,337.0,337,,117,10600.0,7200.0,265.0,2000.0,45.0
2024-01-15,mohtel,24,2016,132.0,24100.0,132,24100,10600,7200,60834.0,252,60834,45,,337,118.0,118,,,252.0,,
2024-01-16,mohtel,24,2031,158.0,24285.0,185,24285,10600,7200,61154.0,320,61154,45,,337,,118,,,320.0,,
2024-01-17,mohtel,24,2031,163.0,24448.0,163,24448,10600,7200,61504.0,350,61504,45,,337,,118,,,350.0,,
2024-01-18,mohtel,24,2046,172.0,24620.0,172,24620,10800,7250,61830.0,326,61830,45,337.0,337,119.0,119,10800.0,7250.0,326.0,,45.0
2024-01-19,mohtel,24,2058,142.0,24762.0,142,24762,10800,7250,62108.0,278,62108,45,,337,119.0,119,,,278.0,,
2024-01-20,mohtel,24,2072,165.0,24927.0,165,24927,10800,7250,62388.0,280,62388,45,,337,,119,,,280.0,,
2024-01-21,mohtel,24,2087,178.0,25105.0,178,25105,10800,7250,62681.0,293,62681,45,,337,,119,,,293.0,,
2024-01-22,mohtel,24,2119,190.0,25295.0,190,25295,11000,7500,63000.0,319,63000,45,337.0,337,119.0,119,11000.0,7500.0,340.0,2119.0,45.0
2024-01-23,mohtel,24,2141,195.0,25490.0,195,25490,11000,7500,63354.0,354,63354,45,,337,,119,,,354.0,,
2024-01-24,mohtel,24,2165,210.0,25700.0,210,25700,11000,7500,63740.0,386,63740,45,,337,,119,,,386.0,,
2024-01-25,mohtel,24,2186,200.0,25900.0,200,25900,11000,7500,64110.0,370,64110,45,,337,,119,,,370.0,,
2024-01-26,mohtel,24,2205,183.0,26083.0,183,26083,11000,7500,64487.0,377,64487,45,,337,,119,,,377.0,,
2024-01-27,mohtel,24,2223,174.0,26257.0,174,26257,11000,7500,64797.0,310,64797,45,,337,120.0,120,,,310.0,,
2024-01-28,mohtel,24,2242,165.0,26422.0,165,26422,11000,7500,65087.0,290,65087,45,,337,,120,,,290.0,,
2024-01-29,mohtel,24,2256,215.0,26637.0,215,26637,11000,7500,65387.0,300,65387,45,,337,122.0,122,,,300.0,,
2024-01-30,mohtel,24,2269,114.0,26751.0,114,26751,11500,8000,65636.0,249,65636,46,339.0,339,122.0,122,11500.0,8000.0,249.0,2269.0,46.0
2024-01-31,mohtel,24,2285,149.0,26900.0,149,26900,11500,8000,65949.0,313,65949,46,,339,,122,,,313.0,,
2024-02-01,mohtel,24,2300,119.0,27019.0,119,27019,11500,8000,66139.0,190,66139,46,,339,,122,,,190.0,,
2024-02-02,mohtel,24,2313,112.0,27131.0,112,27131,11500,8000,66287.0,148,66287,46,,339,,122,,,148.0,,
2024-02-03,mohtel,24,2325,107.0,27238.0,107,27238,12000,8190,66452.0,165,66452,46,339.0,339,122.0,122,12000.0,8190.0,165.0,2325.0,46.0
2024-02-04,mohtel,24,2339,127.0,27365.0,127,27365,12000,8190,66630.0,178,66630,46,,339,,122,,,178.0,,
2024-02-05,mohtel,24,2352,113.0,27478.0,113,27478,12000,8190,66835.0,205,66835,46,,339,,122,,,205.0,,
2024-02-06,mohtel,24,2364,107.0,27585.0,107,27585,12000,8190,66978.0,143,66978,46,,339,,122,,,143.0,,
2024-02-07,mohtel,24,2380,123.0,27708.0,123,27708,12000,8190,67147.0,169,67147,46,,339,123.0,123,,,169.0,,
2024-02-08,mohtel,24,2395,132.0,27840.0,132,27840,12150,8300,67317.0,170,67317,46,340.0,340,124.0,124,12150.0,8300.0,170.0,2395.0,
2024-02-09,mohtel,24,2408,107.0,27947.0,107,27947,12150,8300,67459.0,142,67459,46,,340,,124,,,142.0,,
2024-02-10,mohtel,24,2424,117.0,28064.0,117,28064,12150,8300,67611.0,152,67611,46,,340,,124,,,152.0,,
2024-02-11,mohtel,24,2438,112.0,28176.0,112,28176,12300,8400,67784.0,173,67784,46,340.0,340,124.0,124,12300.0,8400.0,173.0,2438.0,46.0
2024-02-12,mohtel,24,2457,164.0,28340.0,164,28340,12300,8400,67984.0,200,67984,46,,340,126.0,126,,,200.0,,
2024-02-13,mohtel,24,2473,133.0,28473.0,133,28473,12300,8400,68146.0,162,68146,46,,340,,126,,,162.0,,
2024-02-14,mohtel,24,2484,103.0,28576.0,103,28576,12300,8400,68291.0,145,68291,46,,340,,126,,,145.0,,
2024-02-15,mohtel,24,2493,87.0,28663.0,87,28663,12300,8400,68395.0,104,68395,46,,340,,126,,,104.0,,
2024-02-16,mohtel,24,2503,112.0,28775.0,112,28775,12660,8570,68552.0,157,68552,46,340.0,340,130.0,130,12660.0,8570.0,157.0,2503.0,46.0
2024-02-17,mohtel,24,2512,83.0,28858.0,83,28858,12660,8570,68677.0,125,68677,46,340.0,340,130.0,130,12660.0,8570.0,125.0,2512.0,46.0
2024-02-18,mohtel,24,2525,127.0,28985.0,127,28985,12660,8570,68883.0,206,68883,46,,340,,130,,,206.0,,
2024-02-19,mohtel,24,2534,107.0,29092.0,107,29092,12660,8570,69028.0,145,69028,46,,340,,130,,,145.0,,
2024-02-20,mohtel,24,2543,103.0,29195.0,103,29195,12660,8570,69170.0,142,69170,46,,340,,130,,,142.0,,
2024-02-21,mohtel,24,2554,118.0,29313.0,118,29313,12660,8570,69333.0,163,69333,46,,340,,130,,,163.0,,
2024-02-22,mohtel,24,2563,97.0,29410.0,97,29410,12660,8570,69465.0,132,69465,46,,340,,130,,,132.0,,
2024-02-23,mohtel,24,2573,104.0,29514.0,104,29514,13000,8800,69616.0,151,69616,47,340.0,340,132.0,132,13000.0,8800.0,151.0,2573.0,47.0
2024-02-24,mohtel,24,2581,92.0,29606.0,92,29606,13000,8800,69737.0,121,69737,47,,340,,132,,,121.0,,
2024-02-25,mohtel,24,2589,86.0,29692.0,86,29692,13000,8800,69879.0,142,69879,47,,340,,132,,,142.0,,
2024-02-26,mohtel,24,2599,90.0,29782.0,90,29782,13000,8800,70043.0,164,70043,47,,340,,132,,,164.0,,
2024-02-27,mohtel,24,2610,96.0,29878.0,96,29878,13000,8800,70215.0,172,70215,47,,340,,132,,,172.0,,
2024-02-28,mohtel,24,2618,76.0,29954.0,76,29954,13000,8800,70325.0,110,70325,47,,340,,132,,,110.0,,
2024-02-29,mohtel,24,2627,81.0,30035.0,81,30035,13230,8860,70457.0,132,70457,47,340.0,340,132.0,132,13230.0,8860.0,132.0,2627.0,47.0
2024-03-01,mohtel,24,2643,193.0,30228.0,193,30228,13230,8860,71377.0,920,71377,47,,340,,132,,,920.0,,
